batch_id,batch_status,file_id,filename,size_bytes,size_mib,content_type,file_downloads,file_created_at,page_count,page_ids,page_titles,categories,category_parents,creator_names,original_download_state,original_finished_at,original_failed_at,original_error,recorded_path,recorded_rel_path,note
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62a58829cfa84be38d74,线性代数总结与复习（武汉大学 黄正华） (it-ebooks) (Z-Library).pdf,1902217,1.814,binary/octet-stream,0,2026-04-12T09:15:17.297Z,1,69db62bb8829cfa84be38d75,线性代数笔记,线性代数,课程,冰岩作坊,done,2026-07-01T19:45:34+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数笔记\线性代数总结与复习（武汉大学 黄正华） (it-ebooks) (Z-Library).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数笔记\线性代数总结与复习（武汉大学 黄正华） (it-ebooks) (Z-Library).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62c98829cfa84be38d76,Matrix1-3.ppt,783360,0.747,binary/octet-stream,0,2026-04-12T09:15:53.666Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:15+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix1-3.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix1-3.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62ca8829cfa84be38d77,Matrix5-1.ppt,700416,0.668,binary/octet-stream,0,2026-04-12T09:15:54.514Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:16+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix5-1.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix5-1.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62cc8829cfa84be38d78,Matrix4-1.ppt,1826816,1.742,binary/octet-stream,0,2026-04-12T09:15:56.038Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:16+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix4-1.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix4-1.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62cc8829cfa84be38d79,Matrix6-1.ppt,736256,0.702,binary/octet-stream,0,2026-04-12T09:15:56.59Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:17+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix6-1.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix6-1.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62cd8829cfa84be38d7a,Matrix5-2.ppt,795648,0.759,binary/octet-stream,0,2026-04-12T09:15:57.073Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:17+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix5-2.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix5-2.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62cd8829cfa84be38d7b,Matrix3-2.ppt,1839616,1.754,binary/octet-stream,0,2026-04-12T09:15:57.8Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:18+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix3-2.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix3-2.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62ce8829cfa84be38d7c,Matrix2-1.ppt,1177088,1.123,binary/octet-stream,0,2026-04-12T09:15:58.692Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:19+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix2-1.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix2-1.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62cf8829cfa84be38d7d,Matrix1-1.ppt,1723392,1.644,binary/octet-stream,0,2026-04-12T09:15:59.466Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:20+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix1-1.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix1-1.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62d08829cfa84be38d7e,Matrix1-2.ppt,668672,0.638,binary/octet-stream,0,2026-04-12T09:16:00.182Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:21+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix1-2.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix1-2.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db62d08829cfa84be38d7f,Matrix3-1.ppt,1046528,0.998,binary/octet-stream,0,2026-04-12T09:16:00.838Z,1,69db62d88829cfa84be38d80,线性代数课件,线性代数,课程,冰岩作坊,done,2026-07-01T19:59:22+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix3-1.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数课件\Matrix3-1.ppt,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db63b48829cfa84be38d82,2021级动态进出1高代.pdf,54276,0.052,binary/octet-stream,0,2026-04-12T09:19:48.395Z,1,69db63bd8829cfa84be38d85,线性代数习题,线性代数,课程,冰岩作坊,done,2026-07-01T19:56:54+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数习题\2021级动态进出1高代.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数习题\2021级动态进出1高代.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db63b58829cfa84be38d83,20级测试(6).pdf,129172,0.123,binary/octet-stream,0,2026-04-12T09:19:49.012Z,1,69db63bd8829cfa84be38d85,线性代数习题,线性代数,课程,冰岩作坊,done,2026-07-01T19:56:54+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数习题\20级测试(6).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数习题\20级测试(6).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db63b88829cfa84be38d84,线性代数习题集(苏联).pdf,10780538,10.281,binary/octet-stream,0,2026-04-12T09:19:52.118Z,1,69db63bd8829cfa84be38d85,线性代数习题,线性代数,课程,冰岩作坊,done,2026-07-01T19:56:55+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数习题\线性代数习题集(苏联).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数习题\线性代数习题集(苏联).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64058829cfa84be38d86,高等代数葵花宝典.pdf,1332373,1.271,binary/octet-stream,2,2026-04-12T09:21:09.327Z,1,69db640d8829cfa84be38d8c,线性代数知识点总结,线性代数,课程,冰岩作坊,done,2026-07-01T19:29:01+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\高等代数葵花宝典.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\高等代数葵花宝典.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64078829cfa84be38d87,讲义.pdf,7112554,6.783,binary/octet-stream,2,2026-04-12T09:21:11.789Z,1,69db640d8829cfa84be38d8c,线性代数知识点总结,线性代数,课程,冰岩作坊,done,2026-07-01T19:29:02+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\讲义.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\讲义.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64088829cfa84be38d88,线性代数讲义.pdf,2442386,2.329,binary/octet-stream,2,2026-04-12T09:21:12.703Z,1,69db640d8829cfa84be38d8c,线性代数知识点总结,线性代数,课程,冰岩作坊,done,2026-07-01T19:29:02+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\线性代数讲义.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\线性代数讲义.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64098829cfa84be38d89,分块矩阵.pdf,302122,0.288,binary/octet-stream,2,2026-04-12T09:21:13.08Z,1,69db640d8829cfa84be38d8c,线性代数知识点总结,线性代数,课程,冰岩作坊,done,2026-07-01T19:29:03+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\分块矩阵.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\分块矩阵.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64098829cfa84be38d8a,高等代数葵花宝典v2.0.pdf,740798,0.706,binary/octet-stream,2,2026-04-12T09:21:13.811Z,1,69db640d8829cfa84be38d8c,线性代数知识点总结,线性代数,课程,冰岩作坊,done,2026-07-01T19:29:03+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\高等代数葵花宝典v2.0.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\高等代数葵花宝典v2.0.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db640b8829cfa84be38d8b,线性代数解题方法技巧归纳 (1).pdf,4283244,4.085,binary/octet-stream,3,2026-04-12T09:21:15.203Z,1,69db640d8829cfa84be38d8c,线性代数知识点总结,线性代数,课程,冰岩作坊,done,2026-07-01T19:29:04+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\线性代数解题方法技巧归纳 (1).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数知识点总结\线性代数解题方法技巧归纳 (1).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db645c8829cfa84be38d8d,线性代数试题_2018_05(A卷)(1).pdf,160119,0.153,binary/octet-stream,5,2026-04-12T09:22:36.209Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:25+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2018_05(A卷)(1).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2018_05(A卷)(1).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db645c8829cfa84be38d8e,线性代数考试答案 (1).pdf,232708,0.222,binary/octet-stream,4,2026-04-12T09:22:36.567Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:25+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数考试答案 (1).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数考试答案 (1).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db645e8829cfa84be38d8f,线性代数2021秋A答案.pdf,244672,0.233,binary/octet-stream,4,2026-04-12T09:22:38.046Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:25+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数2021秋A答案.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数2021秋A答案.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db645f8829cfa84be38d90,2022线代春.pdf,5437667,5.186,binary/octet-stream,15,2026-04-12T09:22:39.59Z,2,69db648e8829cfa84be38da1 | 6a195fd6885d3f61b1b8916c,线性代数往年题 | 线性代数试卷与复习题,线性代数,课程,冰岩作坊 | 怡红主人,done,2026-07-01T19:09:14+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2022线代春.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2022线代春.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db645f8829cfa84be38d91,线性代数2021秋试题A.pdf,282769,0.27,binary/octet-stream,7,2026-04-12T09:22:39.979Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:26+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数2021秋试题A.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数2021秋试题A.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64608829cfa84be38d92,2022-2023第一学期线性代数期末试卷.pdf,311801,0.297,binary/octet-stream,11,2026-04-12T09:22:40.505Z,2,69db648e8829cfa84be38da1 | 6a195fd6885d3f61b1b8916c,线性代数往年题 | 线性代数试卷与复习题,线性代数,课程,冰岩作坊 | 怡红主人,done,2026-07-01T19:09:12+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2022-2023第一学期线性代数期末试卷.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2022-2023第一学期线性代数期末试卷.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64608829cfa84be38d93,2022-2023第一学期线性代数参考答案（手写）.pdf,748827,0.714,binary/octet-stream,4,2026-04-12T09:22:40.932Z,2,69db648e8829cfa84be38da1 | 6a195fd6885d3f61b1b8916c,线性代数往年题 | 线性代数试卷与复习题,线性代数,课程,冰岩作坊 | 怡红主人,done,2026-07-01T19:09:12+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2022-2023第一学期线性代数参考答案（手写）.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2022-2023第一学期线性代数参考答案（手写）.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64618829cfa84be38d94,线性代数考试题 (1).pdf,134621,0.128,binary/octet-stream,2,2026-04-12T09:22:41.282Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:28+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数考试题 (1).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数考试题 (1).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64618829cfa84be38d95,线性代数试题_2017_05(A卷)解答.pdf,172765,0.165,binary/octet-stream,2,2026-04-12T09:22:41.659Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:28+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2017_05(A卷)解答.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2017_05(A卷)解答.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64628829cfa84be38d96,2022-2023学年第1学期线性代数试题.pdf,538210,0.513,binary/octet-stream,2,2026-04-12T09:22:42.081Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:29+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\2022-2023学年第1学期线性代数试题.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\2022-2023学年第1学期线性代数试题.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64628829cfa84be38d97,2021-2022高等代数与解析几何第一学期A卷.doc,328954,0.314,binary/octet-stream,2,2026-04-12T09:22:42.43Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:29+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\2021-2022高等代数与解析几何第一学期A卷.doc,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\2021-2022高等代数与解析几何第一学期A卷.doc,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64638829cfa84be38d98,2025.1线性代数（水印版）.pdf,788323,0.752,binary/octet-stream,24,2026-04-12T09:22:43.017Z,2,69db648e8829cfa84be38da1 | 6a195fd6885d3f61b1b8916c,线性代数往年题 | 线性代数试卷与复习题,线性代数,课程,冰岩作坊 | 怡红主人,done,2026-07-01T19:09:15+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2025.1线性代数（水印版）.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2025.1线性代数（水印版）.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64648829cfa84be38d99,2023年秋线性代数试题回忆版(含参考答案).pdf,4763671,4.543,binary/octet-stream,9,2026-04-12T09:22:44.5Z,2,69db648e8829cfa84be38da1 | 6a195fd6885d3f61b1b8916c,线性代数往年题 | 线性代数试卷与复习题,线性代数,课程,冰岩作坊 | 怡红主人,done,2026-07-01T19:09:14+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2023年秋线性代数试题回忆版(含参考答案).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2023年秋线性代数试题回忆版(含参考答案).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64658829cfa84be38d9a,线性代数期末考试22-23答案（学解版）.pdf,915041,0.873,binary/octet-stream,2,2026-04-12T09:22:45.059Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:31+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数期末考试22-23答案（学解版）.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数期末考试22-23答案（学解版）.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64658829cfa84be38d9b,线性代数A-2023-4-修改.pdf,419344,0.4,binary/octet-stream,2,2026-04-12T09:22:45.672Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:32+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数A-2023-4-修改.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数A-2023-4-修改.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64668829cfa84be38d9c,线性代数试题_2017_05(A卷).pdf,158158,0.151,binary/octet-stream,4,2026-04-12T09:22:46.038Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:32+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2017_05(A卷).pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2017_05(A卷).pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64678829cfa84be38d9d,2011-2021线性代数期末试题（自用，勿传播）.pdf,4439765,4.234,binary/octet-stream,11,2026-04-12T09:22:47.318Z,2,69db648e8829cfa84be38da1 | 6a195fd6885d3f61b1b8916c,线性代数往年题 | 线性代数试卷与复习题,线性代数,课程,冰岩作坊 | 怡红主人,done,2026-07-01T19:09:12+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2011-2021线性代数期末试题（自用，勿传播）.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数试卷与复习题\2011-2021线性代数期末试题（自用，勿传播）.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64688829cfa84be38d9e,2023年秋线性代数试题回忆版.pdf,58646,0.056,binary/octet-stream,6,2026-04-12T09:22:48.058Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:33+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\2023年秋线性代数试题回忆版.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\2023年秋线性代数试题回忆版.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64688829cfa84be38d9f,线性代数试题_2018_05(A卷)解答.pdf,279965,0.267,binary/octet-stream,3,2026-04-12T09:22:48.57Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:33+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2018_05(A卷)解答.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数试题_2018_05(A卷)解答.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db646a8829cfa84be38da0,线性代数期末参考题（4套）.pdf,5207364,4.966,binary/octet-stream,6,2026-04-12T09:22:50.147Z,1,69db648e8829cfa84be38da1,线性代数往年题,线性代数,课程,冰岩作坊,done,2026-07-01T19:06:34+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数期末参考题（4套）.pdf,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\线性代数\线性代数往年题\线性代数期末参考题（4套）.pdf,用户确认资料已归档，本批次按已下载完成处理。
1037wiki_download_2026-07-01_assumed_archived,assumed_downloaded_archived,69db64ea8829cfa84be38da3,批判性思维4 澄清概念.ppt,1631232,1.556,binary/octet-stream,2,2026-04-12T09:24:58.712Z,1,69db65128829cfa84be38dad,批判性思维课件,批判性思维,课程,冰岩作坊,done,2026-07-01T19:26:06+0800,,,C:\Users\Cooper\Desktop\Cooper_bot\data\public\textbook_and_material\TBD\1037wiki_bulk\课程\批判性思维\批判性思维课件\批判性思维4 澄清概念.ppt,data\public\textbook_and_material\TBD\1037wiki_bulk\课程\批判性思维\批判性思维课件\批判性思维4 澄清概念.ppt,用户确认资料已归档，本批次按已下载完成处理。
